feature	pre	drought	log2FC	p	cliffs_delta	q_BH
GT63808	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
GH70911	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
CE35113	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
CE23189	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
GT61533	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
CE51528	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
AA76339	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
CE61295	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
CE61521	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
AA7602227	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
GH77300	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
CE23254	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
GH78666	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
PL25169	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
CE10158	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
AA7602002	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
GT67659	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
GT72479	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
GT67319	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
AA66566	0.0118	0.0	-3.6744	0.3028	-0.0588	0.6048
GT67126	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
CE25051	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
AA66838	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
GH79327	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
PL50643	0.0322	0.0	-5.0523	0.3028	-0.0588	0.6048
AA67454	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
CE39473	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
GH79237	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
GH79613	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
AA67646	0.0118	0.0	-3.6741	0.3028	-0.0588	0.6048
AA2631173	0.0235	0.05	1.0561	0.303	0.1382	0.6048
AA60868	0.1529	0.2081	0.4416	0.3036	-0.1676	0.6048
CBM72	1.4118	1.3695	-0.0439	0.3053	-0.2	0.6048
PL13073	0.2204	0.15	-0.5523	0.3059	-0.1882	0.6048
GH137	2.699	2.402	-0.1681	0.306	-0.2	0.6048
PL38	19.3612	18.4732	-0.0677	0.3067	-0.2	0.6048
GH142	11.8774	12.6738	0.0936	0.307	0.2	0.6048
CBM66	140.0627	143.4415	0.0344	0.307	0.2	0.6048
CE84385	0.0588	0.0396	-0.5588	0.3071	-0.1294	0.6048
GH53	44.8606	46.0719	0.0384	0.3071	0.2	0.6048
CBM16	61.4189	62.9606	0.0358	0.3071	0.2	0.6048
GH162	0.1412	0.14	-0.0119	0.3079	-0.1824	0.6048
GT63958	0.5529	0.6576	0.2497	0.308	0.1941	0.6048
PL22096	0.2118	0.13	-0.6997	0.3091	-0.1882	0.6048
GT68315	0.0353	0.09	1.3262	0.3097	0.15	0.6048
GH167	1.091	0.8902	-0.2931	0.3115	-0.1971	0.6048
AA18	5.6129	5.2976	-0.0834	0.3131	-0.1971	0.6048
AA76710	0.2997	0.204	-0.5526	0.3157	-0.1882	0.6048
GH35953	0.1176	0.074	-0.662	0.3201	-0.1618	0.6048
GT67997	0.0588	0.11	0.8918	0.3208	0.1647	0.6048
CE2	5.7728	5.4326	-0.0876	0.3211	-0.1941	0.6048
GH188	7.7386	7.3267	-0.0789	0.3211	-0.1941	0.6048
CBM12	60.7581	58.8471	-0.0461	0.3217	-0.1941	0.6048
CE93990	0.0235	0.05	1.056	0.3232	0.1324	0.6048
PL19997	0.0235	0.05	1.056	0.3232	0.1324	0.6048
AA2110500	0.0235	0.05	1.056	0.3232	0.1324	0.6048
AA2136501	0.1647	0.1281	-0.36	0.3239	-0.1794	0.6048
GH70029	0.0353	0.08	1.1582	0.3259	0.1324	0.6048
CE11903	0.0824	0.04	-1.0236	0.326	-0.15	0.6048
AA76629	0.0941	0.1081	0.198	0.3265	0.1588	0.6048
GH191	7.6721	6.9333	-0.1461	0.3286	-0.1912	0.6048
AA2141795	0.1294	0.07	-0.8771	0.3288	-0.1676	0.6048
GH113	15.5106	16.4108	0.0814	0.3289	0.1912	0.6048
PL24749	0.0471	0.03	-0.6325	0.329	-0.1235	0.6048
GT130	0.0471	0.02	-1.1942	0.329	-0.1235	0.6048
GT55545	0.0471	0.0381	-0.2974	0.329	-0.1235	0.6048
CE86269	0.0471	0.02	-1.1942	0.329	-0.1235	0.6048
CE3	29.7424	28.2732	-0.0731	0.329	-0.1912	0.6048
PL0	176.2714	174.3773	-0.0156	0.3294	-0.1912	0.6048
CE02443	0.8471	0.7221	-0.23	0.3313	-0.1882	0.6048
PL22	19.336	18.1501	-0.0913	0.3369	-0.1882	0.6048
CBM47	442.158	456.2947	0.0454	0.3371	0.1882	0.6048
AA2142677	0.0941	0.06	-0.641	0.3379	-0.1471	0.6048
GH48208	0.1969	0.09	-1.1207	0.3379	-0.1706	0.6048
GT95076	0.1177	0.08	-0.5508	0.3386	-0.1471	0.6048
AA2141789	0.2439	0.17	-0.5184	0.3386	-0.1794	0.6048
PL23954	0.3467	0.4121	0.2486	0.3406	0.1824	0.6048
PL50080	0.2941	0.194	-0.5979	0.3409	-0.1794	0.6048
AA76901	0.0471	0.1181	1.3094	0.3422	0.15	0.6048
PL12	29.0427	28.7586	-0.0142	0.3445	-0.1853	0.6048
GT133	0.2118	0.3443	0.6987	0.3448	0.1794	0.6048
CE01481	0.0706	0.078	0.1416	0.3457	-0.1441	0.6048
CE00316	0.5467	0.6762	0.3062	0.3475	0.1824	0.6048
CE32232	0.0235	0.06	1.3141	0.3479	0.1265	0.6048
GH36554	0.0235	0.07	1.5331	0.3479	0.1265	0.6048
AA34690	0.3059	0.194	-0.6543	0.3498	-0.1735	0.6048
AA01600	0.091	0.06	-0.5928	0.3513	-0.1324	0.6048
CBM57	277.8848	284.2422	0.0326	0.3526	0.1824	0.6048
GH96917	0.0588	0.04	-0.5451	0.3599	-0.1294	0.6048
AA34739	0.0588	0.044	-0.4112	0.3599	-0.1294	0.6048
GT76	4.3838	4.113	-0.092	0.3599	-0.1794	0.6048
PL24	0.0353	0.05	0.4909	0.3601	0.1235	0.6048
AA2141120	0.1294	0.16	0.304	0.3623	0.1618	0.6048
GH49691	0.1059	0.16	0.591	0.363	0.1647	0.6048
GT42	0.0588	0.1296	1.1265	0.3639	0.1441	0.6048
CE47472	0.0118	0.04	1.6836	0.3657	0.0971	0.6048
AA92981	0.0118	0.04	1.6836	0.3657	0.0971	0.6048
AA17888	0.0118	0.054	2.1069	0.3657	0.0971	0.6048
PL21651	0.0118	0.04	1.6836	0.3657	0.0971	0.6048
GT68394	0.0118	0.05	1.9985	0.3657	0.0971	0.6048
CE00022	11.6189	12.1384	0.0631	0.3682	0.1765	0.6048
GH31	181.6278	178.8788	-0.022	0.3686	-0.1765	0.6048
GT26677	0.0353	0.07	0.9681	0.3689	0.1324	0.6048
CE82894	0.1294	0.0881	-0.5494	0.3692	-0.1529	0.6048
GT47085	0.0439	0.05	0.1824	0.3713	0.1206	0.6048
CE84239	0.1969	0.2581	0.3889	0.3747	0.1676	0.6048
GT75	2.2111	2.4882	0.1702	0.3758	0.1735	0.6048
GH64	36.4719	37.1033	0.0248	0.3765	0.1735	0.6048
GT58	73.9477	72.3887	-0.0307	0.3767	-0.1735	0.6048
PL12697	0.2	0.16	-0.32	0.3774	-0.1618	0.6048
AA76066	0.0941	0.07	-0.4219	0.3779	-0.1471	0.6048
CE01405	0.091	0.06	-0.5927	0.379	-0.1353	0.6048
GH91	0.0941	0.07	-0.4219	0.379	-0.1353	0.6048
GT36729	0.0118	0.1385	3.4496	0.3805	0.0941	0.6048
GH33563	0.0118	0.04	1.6835	0.3805	0.0941	0.6048
AA26835	0.0118	0.03	1.2802	0.3805	0.0941	0.6048
AA33634	0.0118	0.03	1.2802	0.3805	0.0941	0.6048
PL90084	0.0118	0.04	1.6835	0.3805	0.0941	0.6048
GT78618	0.0118	0.03	1.2802	0.3805	0.0941	0.6048
CE98501	0.0118	0.04	1.6835	0.3805	0.0941	0.6048
CE75606	0.0118	0.03	1.2802	0.3805	0.0941	0.6048
CE72167	0.0118	0.03	1.2802	0.3805	0.0941	0.6048
PL50343	0.0118	0.04	1.6837	0.3805	0.0941	0.6048
CE99888	0.0118	0.03	1.2802	0.3805	0.0941	0.6048
PL11278	0.0118	0.0792	2.6519	0.3805	0.0941	0.6048
AA95136	0.0118	0.03	1.2802	0.3805	0.0941	0.6048
PL47494	0.0118	0.03	1.2802	0.3805	0.0941	0.6048
AA92517	0.0118	0.03	1.2802	0.3805	0.0941	0.6048
CE06471	0.0118	0.0481	1.9437	0.3805	0.0941	0.6048
CE85280	0.0118	0.04	1.6835	0.3805	0.0941	0.6048
PL15098	0.0118	0.0481	1.9437	0.3805	0.0941	0.6048
GH70891	0.0118	0.0496	1.9874	0.3805	0.0941	0.6048
GH70069	0.0118	0.0481	1.9435	0.3809	0.0941	0.6048
GH160	1.6793	1.5768	-0.0908	0.3818	-0.1706	0.6048
CE07996	0.0353	0.0881	1.2957	0.3824	0.1294	0.6048
GH34773	0.0353	0.06	0.7491	0.3824	0.1294	0.6048
PL20143	0.0353	0.084	1.2274	0.3824	0.1294	0.6048
CE28578	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT71918	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT72057	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA66492	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA66786	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA67143	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE32567	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE33157	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE33251	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE33254	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT71912	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA68990	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT68164	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT68243	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA70457	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA7390855	0.0	0.024	4.643	0.3855	0.05	0.6048
AA7399207	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA7402965	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE29879	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE39649	0.0	0.01	3.4598	0.3855	0.05	0.6048
GH76191	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT74226	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT72527	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL20923	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL21198	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA61884	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA65371	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE36686	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL48345	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE39970	0.0	0.0296	4.9361	0.3855	0.05	0.6048
CE41152	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE41471	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA65563	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT69041	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT69955	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT70000	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT70635	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT63952	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL25667	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL25920	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL26188	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE09320	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE09845	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE10205	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE10331	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA7601159	0.0	0.02	4.3923	0.3855	0.05	0.6048
AA7601479	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE25166	0.0	0.0281	4.8632	0.3855	0.05	0.6048
AA7602754	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA76168	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH81034	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE07206	0.0	0.024	4.643	0.3855	0.05	0.6048
CE08017	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE08027	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE08352	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE08803	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT66942	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL48522	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL48564	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL48640	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH77277	0.0	0.01	3.4598	0.3855	0.05	0.6048
CE31974	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH81943	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA7408116	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT65978	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH75968	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT67707	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT67885	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA7599564	0.0	0.024	4.643	0.3855	0.05	0.6048
GH77340	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH78706	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH78923	0.0	0.01	3.4598	0.3855	0.05	0.6048
GH78990	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE25111	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL51027	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE70927	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL34673	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL37363	0.0	0.01	3.4598	0.3855	0.05	0.6048
PL37641	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL37788	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL47792	0.0	0.01	3.4598	0.3855	0.05	0.6048
PL48057	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH68492	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH68496	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE70869	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL51052	0.0	0.02	4.3927	0.3855	0.05	0.6048
GT74302	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT74416	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT74526	0.0	0.01	3.4598	0.3855	0.05	0.6048
GT75255	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT75577	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT75717	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT76532	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE72086	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA41881	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA42050	0.0	0.02	4.3927	0.3855	0.05	0.6048
AA46570	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL50743	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH49929	0.0	0.02	4.3927	0.3855	0.05	0.6048
GH50228	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE71858	0.0	0.02	4.3927	0.3855	0.05	0.6048
CE71933	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA57181	0.0	0.0296	4.9361	0.3855	0.05	0.6048
GH54376	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH56	0.0	0.0296	4.9361	0.3855	0.05	0.6048
PL82325	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH62015	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH63182	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH65497	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE68159	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE70122	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA61241	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE41557	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE41700	0.0	0.01	3.4598	0.3855	0.05	0.6048
CE42277	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE42361	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE42895	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE45006	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA58670	0.0	0.0281	4.8632	0.3855	0.05	0.6048
AA59541	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH68470	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT72530	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT72763	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT73428	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT73560	0.0	0.0281	4.8632	0.3855	0.05	0.6048
GT73987	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE46711	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH74852	0.0	0.01	3.4598	0.3855	0.05	0.6048
GH75276	0.0	0.01	3.4598	0.3855	0.05	0.6048
CE66142	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA57243	0.0	0.02	4.3923	0.3855	0.05	0.6048
AA57970	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA58467	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH69610	0.0	0.024	4.643	0.3855	0.05	0.6048
CE50911	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE61701	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE64281	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE65650	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA76218	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE66351	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE66439	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE66612	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE66644	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE67530	0.0	0.01	3.4598	0.3855	0.05	0.6048
CE67709	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE67812	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE67874	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL49840	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT42863	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL49630	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL49809	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT08710	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT10170	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE01941	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL23457	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL23459	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE01631	0.0	0.01	3.4598	0.3855	0.05	0.6048
GT42710	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL49844	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL49846	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL49870	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT31394	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT33505	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT33675	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT35938	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT36107	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE02641	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE02301	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT43253	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT44263	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT46484	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT47048	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA98442	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA99039	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL24471	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT38166	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE01752	0.0	0.01	3.4598	0.3855	0.05	0.6048
GT110	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE01794	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL49308	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL49553	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL21890	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL22113	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT42640	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2139844	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH08930	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH08936	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH09756	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2138536	0.0	0.0281	4.8632	0.3855	0.05	0.6048
AA2139243	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2139613	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL14735	0.0	0.0296	4.9361	0.3855	0.05	0.6048
PL14745	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL14892	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH08928	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2136721	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL16084	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL82068	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL16125	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT134	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH03165	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL19995	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL19149	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT26092	0.0	0.01	3.4594	0.3855	0.05	0.6048
CBM55	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT137	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT16	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE00636	0.0	0.0592	5.9123	0.3855	0.05	0.6048
CE00641	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE00748	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE00761	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT25470	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE02157	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL50058	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE00972	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE00979	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE01036	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT129	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL22993	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL23410	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA06693	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE04716	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA80768	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA80772	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL49298	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL27989	0.0	0.024	4.643	0.3855	0.05	0.6048
GH82371	0.0	0.02	4.3923	0.3855	0.05	0.6048
GH82982	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE07085	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA83164	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA86997	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA77695	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE04870	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE04871	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE04994	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA81292	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA81361	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA81366	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA81522	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL21813	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL25207	0.0	0.024	4.643	0.3855	0.05	0.6048
GT62522	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT62707	0.0	0.0281	4.8632	0.3855	0.05	0.6048
PL50544	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL50554	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL50568	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL50584	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH82273	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL25162	0.0	0.0281	4.8632	0.3855	0.05	0.6048
GT51390	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE06315	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH95136	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL48899	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL48913	0.0	0.01	3.4598	0.3855	0.05	0.6048
PL49065	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL49178	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL49179	0.0	0.01	3.4598	0.3855	0.05	0.6048
GT55542	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA95139	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE03255	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE03321	0.0	0.0296	4.9361	0.3855	0.05	0.6048
PL50435	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL50538	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT47093	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT49839	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA94231	0.0	0.01	3.4598	0.3855	0.05	0.6048
AA95055	0.0	0.02	4.3923	0.3855	0.05	0.6048
AA83076	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE03937	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE04125	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH97228	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH97287	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH97800	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE04429	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE02023	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE02071	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT51093	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT51659	0.0	0.0296	4.9361	0.3855	0.05	0.6048
GT51927	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE04505	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA88347	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT50026	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT50030	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT50905	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT50953	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH62007	0.0	0.01	3.4594	0.3855	0.05	0.6048
